tree	path	start_codepoint	end_codepoint	line	receiver	variant	role	disposition	declaration_path	declaration_line	enum	resolution	review	evidence	source_sha256
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	43984	44040	1131	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	a7398f764aacef74f79ef61005989c13179fb1a430304570e51e63636016bc85
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	44172	44235	1135	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	e68c3c006dc0c3623b6837a5748e8470edb6900fccff49e2e26172601b639765
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	44486	44547	1144	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	dc25286b625585b601c9fe3c3bc473614b6eec9f833c8cf4c1ca0a56a37af4ea
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	44711	44766	1149	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	941096563493c2ffd126125fa97c4e645b27b5ee13d23f608ec8f975f9cc07a2
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	45122	45173	1161	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	b93de43793dffe4d8b3f9aa9df503d66cb8486c0cc1ee3ccbb22d9ae0b6a543f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	50220	50298	1294	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	37c791ada9a0c9fc824f970d2fc1364bee13eb559cd39eeacf8c2433917a439d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	52975	53024	1351	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	189971531288b0503b08684becca5ff1f83dbd521685720161b1e14355ae2d57
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	53434	53502	1359	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	448e2622b7a270eb5976517e6ad763b638229542517be29e2d762b859a6a7c5a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	53781	53835	1367	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	f5360f37d2449d57f60414a209f121d6491472ae72719b1eca4c927018ee6f98
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	54206	54263	1378	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	472da866479af5bdb4d95ead4ae91b0176b177654d86c967d66a7e24f0a32f4b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	54392	54452	1383	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	bd21bba1457ba2fdec59350912c345a429fe565a941eca66f44c161651b40bff
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	54906	54959	1395	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	a782db6109d69788c9f88e36f028d58ad43d69ac09795b7f653fd3687514432a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	55339	55403	1406	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	622d4d2dc46de2cfdc332b66988890a6b1ebdb4e790004ee8bfdbb8a40c5c7bb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	55779	55850	1414	Http2Error	CompressionError	constructor	ACCEPT	stdlib/http2/http2.xr	115	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:115	a408bf2eef3f39991f7969699f6b101c22a917f9b691bf4d7a704b21733a8486
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	56474	56540	1428	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	ca3c05af9b2a25e23ac811b8813c9309a580c1bff08f95e3789245569efbb9cf
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	59429	59497	1496	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	f87c56302ad9e6b656a383a5890a634134a946b9e614c7c6dfe37efde446e6bb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	59873	59928	1505	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	0148298401a7b9e8de9723cb44d7fee0f0f3b7af049a8ce623268451d05bfb9e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	60222	60273	1513	Http2Error	FramingError	constructor	ACCEPT	stdlib/http2/http2.xr	112	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:112	1e2b70b49a08e83f2ece99040e006555105a24c934591ce12c292fbc6c9a10f2
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	61079	61136	1533	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	ca2f919ec2237e2d1eab0766dbe763d607c10e2847c6d29472f81aca05409f38
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	61306	61374	1537	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	93f8d9a55ffc7d33a96e3cf4f7b111065196cf7a01c06ae9f5fcbce04016c52c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	63077	63120	1578	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	90edab06c85184b556d70b9adb7cc9cebbe6392a8a723189c16e8b1119beb565
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	63503	63545	1590	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	ca7931056b85bf66b505cb7e5ec499f186eb94f2d9e76988129f9231ee1770a3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	63644	63718	1594	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	b62a18094c37f7feebeeebc62f87008a81e958055e1f1070b25c4c75850b5cc8
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	63903	63970	1601	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	e4760d77e201bd0b6f62c1efc5ca51e492ed25505d318648a919219e54ffda81
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	64150	64277	1608	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	fe97fcd76158a60792a7ee30863ebf4b0ebaea8fd94ca8510d75921e690110cb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	64324	64385	1612	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	3b2dbde0b1aeb4129e8ae213b930fb56c5b2e65281dd4a8b00e949254164fca4
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	65697	65749	1637	Http2Error	ProtocolError	constructor	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:107	755c7ea84edeabf035cc728d4d0f116c1301c5a6b89947aeb3e8f4114067aa74
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/http2/http2.xr	65884	65916	1642	Http2Error	ConnectionFailed	constructor	ACCEPT	stdlib/http2/http2.xr	110	Http2Error	same-module	reviewed	payload declaration stdlib/http2/http2.xr:110	8882138adf8a0ed2c2b29eab490f1aba27e1ebb1715d6e48a1682838d6029a30
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/regex/regex.xr	65181	65239	1791	RegexError	InvalidPattern	constructor	ACCEPT	stdlib/regex/regex.xr	1743	RegexError	same-module	reviewed	payload declaration stdlib/regex/regex.xr:1745	15ff732cea1b0cbfb9ead61cad47d376753e649ccc4e5a496410c3e88747f726
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/regex/regex.xr	65310	65386	1794	RegexError	InvalidPattern	constructor	ACCEPT	stdlib/regex/regex.xr	1743	RegexError	same-module	reviewed	payload declaration stdlib/regex/regex.xr:1745	d310dcb911ee728e8b44a42c3da648c8c1792ec3acc1154690597af242e2f961
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	16511	16553	608	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	94d6ae84a69c90074e26fb1e2dc25c7514475e76893f517280e5132e109b62d1
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	16590	16634	609	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	baec0acc24301ffc4247b7979a560554cdb127ccfdf64094bce34c324ff3393c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	16700	16738	610	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	ce6f2bc5e5627fc372b63ebe02615637bcfa5252398a50bbe21f35a5debcc8a9
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	17386	17419	623	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	f07fbf78c57096ec19cb37c5287fa4f4c63583497a754df729f738dc456f26be
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	17514	17552	625	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	f84132d11d59c865a985b5da4614b3427dd4b6bebde7181ad0f9fff93653df38
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	19675	19695	701	TomlValue	String	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	d3b2a26ba470032679b99b9d4b827321ab7f241e3680e31335c87da69a2c3383
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	19766	19807	704	TomlValue	String	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	546a09ed68b873fadfadfea803b8c538610d0bf61bf677c25390f20474710eb5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	19841	19884	705	TomlValue	String	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	f537b54aa91e6ac1623bdfb299cfb21f6d0cb9734aa0dd90033f5c41c1c913ff
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	21024	21044	729	TomlValue	String	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	d3b2a26ba470032679b99b9d4b827321ab7f241e3680e31335c87da69a2c3383
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	31832	31865	1068	TomlValue	Float	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	62099f46f38556f49cc9d302a4b362235971aacbb7fe0220ce54b0a091703e06
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/toml/toml.xr	31932	31955	1072	TomlValue	String	constructor	REJECT	-	0	-	reviewed-reject:non-enum-type-shadow	reviewed	reviewed class static call; receiver is a non-enum type in this module	b3cdda9de41b5472d582a12a27397130b687a728f1f51dcb44e686b2d1792370
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/url/url.xr	5833	5880	217	UrlError	InvalidPercentEncoding	constructor	ACCEPT	stdlib/url/url.xr	10	UrlError	same-module	reviewed	payload declaration stdlib/url/url.xr:10	f3b01c1d4bbca4aebd6720bffc8558d6e3f84d4dc5265ab74c56f06543f2070b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/url/url.xr	6047	6094	222	UrlError	InvalidPercentEncoding	constructor	ACCEPT	stdlib/url/url.xr	10	UrlError	same-module	reviewed	payload declaration stdlib/url/url.xr:10	f3b01c1d4bbca4aebd6720bffc8558d6e3f84d4dc5265ab74c56f06543f2070b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	1811	1845	62	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	2350	2384	74	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	2619	2653	83	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	3656	3678	114	XmlNode	Document	pattern-direct	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:42	414a4f81b5fb84dc3c2e509242a8dc2f8589b7b7e94a17d0f0d505524b009027
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	3714	3748	115	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	3973	3988	123	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4006	4024	124	XmlNode	Comment	pattern-direct	ACCEPT	stdlib/xml/xml.xr	45	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:45	d1dc310d582246f0db107a9a363507c9e108d14029efa3c071879ac6eeeffec5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4039	4055	125	XmlNode	CData	pattern-direct	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	af16caf0d41d603b0e3a199ccea28f55c5497fc052d4b042d7b9c885fbe66630
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4293	4327	134	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4358	4380	135	XmlNode	Document	pattern-direct	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:42	414a4f81b5fb84dc3c2e509242a8dc2f8589b7b7e94a17d0f0d505524b009027
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4423	4438	136	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	4472	4488	137	XmlNode	CData	pattern-direct	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	af16caf0d41d603b0e3a199ccea28f55c5497fc052d4b042d7b9c885fbe66630
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	13512	13527	452	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	13651	13666	459	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	13865	13880	468	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	13900	13916	469	XmlNode	CData	pattern-direct	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	af16caf0d41d603b0e3a199ccea28f55c5497fc052d4b042d7b9c885fbe66630
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	19379	19403	657	XmlNode	Comment	constructor	ACCEPT	stdlib/xml/xml.xr	45	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:45	b44f3c74165fdbf09d98a97c8832de79639553a9fdbd4ad70842cc5863da4207
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	19550	19599	662	XmlNode	Comment	constructor	ACCEPT	stdlib/xml/xml.xr	45	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:45	99a578470c09790d764e4e5e272926ab2f939a52ae99b0e49e38f172e862be6b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	20064	20086	675	XmlNode	CData	constructor	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	9a292314c178d83741e2e23d51e423d67073f5c14a821f246ecaeab6b2b10fac
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	20112	20133	676	XmlNode	Text	constructor	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	24958d363bfa4312bd7d8dcab87a246cf7fc4fe65258a6e8a94d7e519a38fe5b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	20357	20379	682	XmlNode	CData	constructor	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	9a292314c178d83741e2e23d51e423d67073f5c14a821f246ecaeab6b2b10fac
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	20397	20418	683	XmlNode	Text	constructor	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	24958d363bfa4312bd7d8dcab87a246cf7fc4fe65258a6e8a94d7e519a38fe5b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	20795	20814	694	XmlNode	Text	constructor	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	458d58e017f6a4b3d09783ae61a87e319224f2f053c4068c9291fbefa7b4184d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	22200	22252	737	XmlNode	Element	constructor	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	08945348091d847c0689d53964949c8eb30b114fd44f4622dee9fdc889faab30
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	23780	23832	777	XmlNode	Element	constructor	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	08945348091d847c0689d53964949c8eb30b114fd44f4622dee9fdc889faab30
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	24994	25046	815	XmlNode	Element	constructor	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	08945348091d847c0689d53964949c8eb30b114fd44f4622dee9fdc889faab30
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29128	29150	951	XmlNode	Document	pattern-direct	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:42	414a4f81b5fb84dc3c2e509242a8dc2f8589b7b7e94a17d0f0d505524b009027
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29235	29269	952	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29354	29373	953	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	458d58e017f6a4b3d09783ae61a87e319224f2f053c4068c9291fbefa7b4184d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29451	29473	954	XmlNode	Comment	pattern-direct	ACCEPT	stdlib/xml/xml.xr	45	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:45	94872fd1e903b57f29e417034b851f8ad99ed6fb858b2a730ad97da32547d292
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29551	29571	955	XmlNode	CData	pattern-direct	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:46	5607c3d518dee0daf9e3b1b137ac0f70445f70e2a026e6edbfff5a3d23b49124
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	29649	29694	956	XmlNode	ProcessingInstruction	pattern-direct	ACCEPT	stdlib/xml/xml.xr	47	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:47	4e613302d495f2cef4653e31533634c3a65abd1609c9976d5179649784330e2f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	30093	30125	967	XmlError	Parse	constructor	ACCEPT	stdlib/xml/xml.xr	173	XmlError	same-module	reviewed	payload declaration stdlib/xml/xml.xr:173	570a0d2dae56436a54f1a578f15663ce0c4fddef807f243fdbce7cd2131540e5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	30173	30317	970	XmlError	Parse	constructor	ACCEPT	stdlib/xml/xml.xr	173	XmlError	same-module	reviewed	payload declaration stdlib/xml/xml.xr:173	143438f90652f391ee32682e17b94d0b424fbc152055c6978d6151519ed3f607
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	30910	30944	988	XmlError	Io	constructor	ACCEPT	stdlib/xml/xml.xr	174	XmlError	same-module	reviewed	payload declaration stdlib/xml/xml.xr:174	e7c851595bfa7e57bf01cf301094a51794481dc8a9a5cf1e5ce741063c7cdbed
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	31816	31847	1015	XmlNode	Document	constructor	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:42	3c8e7dcfb621c1ed3427c6d011799339470a3b71abc8d4d59a5717e5fcaa2aaf
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	31861	31888	1016	XmlNode	Document	constructor	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:42	f69fe04b4b192ec0c12e6a3762f277993191c0043a4ea9b810d183017ee53b80
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	32135	32200	1023	XmlNode	Element	constructor	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:43	90aba9315f66d1ded59e2b14c4f7e6b40785e5310f4d7b1e848b8d0cff73df8f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	stdlib/xml/xml.xr	32260	32281	1027	XmlNode	Text	constructor	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	same-module	reviewed	payload declaration stdlib/xml/xml.xr:44	24958d363bfa4312bd7d8dcab87a246cf7fc4fe65258a6e8a94d7e519a38fe5b
